name,amenity,email,phone,website,instagram,address,neighborhood
"Puerto Viejo","restaurant","","+1 718 398 3758","https://www.puertoviejony.com/","","564 Grand Avenue",""
"Pulqueria","restaurant","","","https://www.pulquerianyc.com","","11 Doyers Street",""
"Punch Bar & Grill","bar","","+1-212-673-6333","https://www.punchrestaurant.com","","913 Broadway","New York"
"Punda's Tibetan","restaurant","","+1 718-806-1845","https://www.pundasrestaurant.com/","punda01","39-35 47th Avenue","Long Island City"
"Punta Cana","restaurant","","+1-201-849-5556","https://www.puntacanarestaurante.com/","","2151 Lemoine Avenue","Fort Lee"
"Pupuseria Izalco","restaurant","","+1 718-533-8373","https://www.izalcorestaurant.com/","","64-05 Roosevelt Avenue","Woodside"
"Pure Lounge","nightclub","","+1-718-276-2199","https://www.pureloungenyc.com","","126-19 Merrick Boulevard","Jamaica"
"Pure Thai Cookhouse","restaurant","","+1-212-581-0999","https://www.purethaicookhouse.com/","","766 9th Avenue",""
"Purépecha","restaurant","","+1-347-916-1227","https://purepecha-mexican-restaurant.business.site","","",""
"Putnam's Pub & Cooker","pub","","","https://putnamspub.com/","","",""
"Pye Boat Noodle","restaurant","","+1 718-685-2329","http://www.pyeboatnoodle.com/","","35-13 Broadway",""
"Pylos Restaurant","restaurant","","+1 212 473 0220","https://pylosrestaurant.com/","","128 East 7th Street","New York"
"Q'Rico No Manches","restaurant","","+1-347-463-9205","https://www.qriconomaches.com/","","",""
"Qi","restaurant","","","http://www.chaanteng.com/","","698 9th Avenue",""
"Qi Thai Grill","restaurant","","+1 718 302 1499","http://www.qirestaurant.com/williamsburg/","","176 North 9th Street","Brooklyn"
"Quality Italian","restaurant","","+1 212-390-1111","https://www.qualityitalian.com","https://www.instagram.com/qualityitalian","57 West 57th Street","New York"
"Quality Meats","restaurant","","+1-212-371-7777","https://www.qualitymeatsnyc.com","","57 West 58th Street",""
"Quantum Leap","restaurant","","+1 212-371-3888","http://quantumleap1stave.com/","","1103 1st Avenue","New York"
"QUATORZE bis","restaurant","","+1 212-535-1414","https://quatorze.nyc","quatorze_nyc","1578 1st Avenue",""
"Queens Blvd. Pizzeria","restaurant","","+1-718-205-5097","https://queensblvdpizzeria.com/","","89-04 Queens Boulevard","Elmhurst"
"Quesadillas Doña Mary","restaurant","","+1 917-265-8733","https://www.quesadillasdonamaty.com","quesadillasdonamaty","255 East 110th Street",""
"Queue Beer","bar","","+1-347-599-2224","https://www.queue.beer","","",""
"QuickGrill Japan","restaurant","","+1 718-682-1786","https://www.quickgrilljapan.com/","","1445 Richmond Avenue","Staten Island"
"Quinoa Kitchen","restaurant","","+1-718-486-5150","https://quinoa.kitchen/","","287 Bedford Avenue",""
"Rabbit House Omakase & Sake Bar","restaurant","","+1-646-448-4022","https://rabbithouse.nyc/","","41 Essex Street","New York"
"Radio Kwara","bar","","","https://www.radiokwarabk.com","","291 Greene Avenue",""
"Radio Star","restaurant","","+1-347-799-1190","https://www.theradiostar.com","","13 Greenpoint Avenue","Brooklyn"
"Raffaello's","restaurant","","+1-718-406-9589","https://www.rafaellospizzapastas.com","","45-13 34th Avenue",""
"Raj Mahal","restaurant","","+1-212-982-3632","https://www.rajmahalnycity.com/","","322 East 6th Street","New York"
"Raj's Indian Kitchen","restaurant","","+1-718-361-8844","https://orderrajsindiankitchen.com/","","42-12 28th Street","Long Island City"
"Raku","restaurant","","+1-212-355-3272","https://rakujapanese.com","","",""
"Raku East Village","restaurant","","+1-212-228-1324","https://rakunyc.com/","","342 East 6th Street","New York"
"Rambling House","bar","","+1-718-798-4510","https://www.ramblinghousenyc.com","","4292 Katonah Avenue","Bronx"
"Ramen Danbo","restaurant","","+1-917-261-7355","https://ramendanbo.com/","","48 Carmine Street","New York"
"Ramen Ishida","restaurant","","","https://ramenishidachelsea.com/","","104 8th Avenue","New York"
"Ramen Ishida","restaurant","","+1 646-590-3276","https://ramenishida.com","","122 Ludlow Street","New York"
"Ramen Setagaya","restaurant","","","https://japanvillage.com/foodhall/","","934 3rd Avenue","Brooklyn"
"Rana Fifteen","restaurant","","+1-347-599-1525","https://www.ranafifteen.com","","",""
"Rancho Tequileria","restaurant","","+1-212-222-2752","https://www.acquanyc.com/","","718 Amsterdam Avenue","New York"
"Randazzo's Clam Bar","restaurant","","+1-718-615-0010","https://randazzosclambar.nyc","","2017 Emmons Avenue","Brooklyn"
"Randolph Beer DUMBO","pub","","+1-646-383-3623","https://www.randolphbeer.com/","","82 Prospect Street",""
"Randolph's Bar & Lounge","bar","","","https://www.randolphsnewyork.com/","","65 West 54th Street","New York"
"Rangoli","restaurant","","","http://rangoliNYC.com","","1393 2nd Avenue",""
"Rao’s","restaurant","","+1 212-722-6709","http://raosrestaurants.com/location_ny.html","raosrestauraunts","455 East 114th Street",""
"Ras","restaurant","","+1-718-622-6220","https://www.rasplantbased.com","","",""
"Rasa","restaurant","","+1-212-253-9888","https://www.rasanyc.com","","",""
"Rash","nightclub","","","https://rash-bar.nyc/","","941 Willoughby Avenue","Brooklyn"
"Rattle n Hum","pub","","+1 212 481 1586","http://www.rattlenhumbarnyc.com/home","","14 East 33rd Street","New York"
"Ray's","bar","","","https://www.raysbarnyc.com/location/les/","","177 Chrystie Street","New York"
"Ray's","bar","","","https://www.raysbarnyc.com","","905 Lorimer Street","Brooklyn"
"Razza","restaurant","","+1-201-356-9348","https://razzanj.com/","","275 Grove Street","Jersey City"
"Real Madrid","restaurant","","+1 718-447-7885","https://realmadridrestaurant.com/","","2075 Forest Avenue","Staten Island"
"Rebecca's","restaurant","","+1 201 943 8808","https://www.rebeccasedgewater.com","","236 Old River Road","Edgewater"
"Rebecca's","bar","","+1-347-240-9899","https://www.rebeccasbar.com","","610 Bushwick Avenue",""
"Recette","restaurant","","+1 347 227 8829","https://www.recettebrooklyn.com/","","103 Havemeyer Street","Brooklyn"
"Red Bowl","restaurant","","+1-718-307-2828","https://redbowlbayridge.com","","",""
"Red Crab","restaurant","","+1-718-235-1648","https://redcrabseafood.com/locations/erskine-brooklyn-ny/","","",""
"Red Hook Lobster Pound","restaurant","","+1-718-858-7650","https://www.redhooklobster.com/pound/","","",""
"Red Hook Tavern","restaurant","","","https://www.redhooktavern.com","","329 Van Brunt Street",""
"Red Peony","restaurant","","","https://www.redpeonyorder.com/","","24 West 56th Street","New York"
"Redd's Tavern","bar","","","https://reddsbrooklyn.com","","",""
"Redefine Meals","restaurant","","+1-347-960-1484","https://www.redefinemeals.com/","","37-24 Ditmars Boulevard","Astoria"
"Redefine Meals","restaurant","","+1-347-828-0994","https://www.redefinemeals.com/","","71-46 Austin Street","Forest Hills"
"Redeye Grill","restaurant","","+1-212-541-9000","https://www.redeyegrill.com/","","890 7th Avenue","New York"
"RedFarm","restaurant","","","https://redfarmnyc.com/","","2170 Broadway","New York"
"Redwood Deli","restaurant","","+1 718-261-9326","https://www.redwooddeli.com","","118-18 Queens Boulevard",""
"Refried Beans Mexican Grill","restaurant","","+1-212-568-2299","https://refriedbeansnyc.com/","","591 Fort Washington Avenue",""
"Reggiano's Brick Oven Pizza","restaurant","","","https://reggianosbrickoven.com/","","",""
"Reggiano's II Brick Oven Pizza & Cafe","restaurant","","+1 718-841-0797","https://reggianosbrickoven.com/","","4126 Hylan Boulevard","Staten Island"
"REGULAR NYC","restaurant","","+19172612090","https://www.regular.nyc/","","19 Rector Street","New York"
"Reichenbach Hall","restaurant","","+1-212-302-7744","http://www.reichenbachhall.com","","5 West 37th Street",""
"Remedy Diner","restaurant","","+1 212-677-5110","https://remedydinerny.com/","remedydinernyc","245 East Houston Street","New York"
"Reserve Cut","restaurant","","+1-212-242-4600","http://reservecut.com","","109 East 56th Street","New York"
"Retro Polish Restaurant and Wine Bar","restaurant","","","https://retropolishrestaurant.com/","","",""
"Revel","restaurant","","","http://www.revelnyc.com/","","10 Little West 12th Street","New York"
"Revel & Rye","restaurant","","+1-212-704-8833","https://www.revelandrye.com/","","1535 Broadway","New York"
"Reverie","restaurant","","+13473842513","https://reveriebrooklyn.com/","","135 Metropolitan Avenue","Brooklyn"
"Revival","restaurant","","+1 212-255-3070","http://Www.barrrevival.com/","","161 Ludlow Street","New York"
"Reyna","restaurant","","+1 917 259 1300","https://www.reynanewyork.com/","","11 East 13th Street","New York"
"Rezdôra","restaurant","","","https://www.rezdora.nyc","","27 East 20th Street","New York"
"RH Rooftop Restaurant","restaurant","","+1-212-217-2210","https://www.restorationhardware.com","","9 9th Avenue","New York"
"Rialto Grande","bar","","","https://www.rialtogrande.com","","",""
"Rib No. 7","restaurant","","+1-212-381-0802","https://www.ribno7.com","","32 West 33rd Street",""
"Ribalta","restaurant","","","http://www.thepennsy.nyc/ribalta/","","2 Pennsylvania Plaza","New York"
"Richmond Republic","restaurant","","+1 718-356-7425","https://richmondrepublic.com/","https://www.instagram.com/richmondrepublic/","4459 Amboy Road","Staten Island"
"rico chimi","restaurant","","+1-718-366-3777","https://www.ricochimi.com/","","1492 Myrtle Avenue",""
"Rico Chimi","restaurant","","+1-347-715-7272","https://www.ricochimi.com","","",""
"Rico Pollo 1 Ridgewood","restaurant","","+1-718-497-1000","http://www.ricopollorestaurant.com/","","55-37 Myrtle Avenue",""
"Rico Pollo III","restaurant","","+1-718-686-0078","https://ricopollo3.business.site","","4523 5th Avenue",""
"Rico's Chicken","restaurant","","+1 718-886-1491","ricoschicken.com/home_flushing.php","","146-04 45th Avenue",""
"Ridgewood Eats","restaurant","","+1-718-366-3287","https://www.ridgewoodeats.com","","",""
"Rim Nam Thai Kitchen","restaurant","","+1-347-422-0404","https://www.rimnamthai.com","","",""
"Ringolevio","restaurant","","","http://www.ringolevio.nyc/","","490 Humboldt Street","Brooklyn"
"Rintintin","restaurant","","","https://www.rintintinnyc.com","","14 Spring Street",""
"Rio Grande Churrascaria","restaurant","","+1-718-361-1707","http://www.riograndechurrascaria.com/site","","39-05 29th Street",""
"Risbo","restaurant","","+1-347-425-6112","https://www.risbobk.com","","",""
"Risotteria Melotti","restaurant","","+1-646-755-8939","https://www.risotteriamelottinyc.com","","309 East 5th Street",""
"Ritz Diner","restaurant","","+1 212-319-4993","https://ritzdinerny.com/","","1133 1st Avenue","New York"
"Riva Mediterranean & Turkish Cuisine","restaurant","","+1 718-306-6665","https://rivacafenyc.com","","4318 Amboy Road","Staten Island"
"Riverpark","restaurant","","+1 212 729-9790","https://www.riverparknyc.com/","","450 East 29th Street","New York"
"Riverview","restaurant","","+1-718-392-5000","https://www.riverviewny.com/","","2-01 50th Avenue",""
"Rivington Pizza","restaurant","","+1-646-360-3343","https://www.rivingtonpizza.com/","","170 Rivington Street","New York"
"Rizzo's Fine Pizza","restaurant","","","https://myrizzospizza.com/","","313 Steinway Street",""
"Ro's Diner","restaurant","","+1-917-909-1665","https://www.rosdiner.com/","https://www.instagram.com/rosdinerbk/","197 Meserole Street",""
"Roast Kitchen","restaurant","","","http://www.roast-kitchen.com/","","820 8th Avenue","New York"
"Rob's of Brooklyn","restaurant","","+1 347-599-0179","https://www.robsofbrooklyn.com","","4201 7th Avenue",""
"Robert","restaurant","","+1-212-299-7730","https://robertnyc.com/","","2 Columbus Circle","New York"
"Roberta's","restaurant","","","https://robertaspizza.com/","","Plaza 33",""
"Roberta's Domino Park","restaurant","","","https://www.robertaspizza.com/domino/","","6 Grand Street","Brooklyn"
"Roberto's","restaurant","","+1 718 733-9503","http://www.roberto089.com/","","603 Crescent Avenue","Bronx"
"Roc N Ramen","restaurant","","+1 914-365-2267","https://www.rocnramen.com/","","19 Anderson Street",""
"Rocca Cafe & Lounge","restaurant","","+1 718-769-2525","https://roccacafe.com/","","2712 Emmons Avenue","Brooklyn"
"Rockaway Tiki Bar","bar","","","https://www.rockawaytikibar.com","","",""
"Rocking Horse Cafe","restaurant","","","http://rockinghorsecafe.com/","","182 8th Avenue","New York"
"Rodeo","bar","","","https://www.rodeobrooklyn.com/","","1134 President Street","Brooklyn"
"Roebling Sporting Club","bar","","+1-718-388-3088","https://www.roeblingsportingclub.com/","","225 North 8th Street","Brooklyn"
"Roey's","restaurant","","+1-646-864-1200","https://www.roeysnyc.com/","","57 Greenwich Avenue","New York"
"ROKA Modern Mediterranean","restaurant","","+1-347-599-0313","https://www.rokamediterranean.com/","","349 Bedford Avenue","Brooklyn"
"Rolf's","restaurant","","+1-212-477-4750","https://rolfsnyc.com","","281 3rd Avenue","New York"
"Rolls & Bowls","restaurant","","","https://svkfoodhall.com/","","150 West 62nd Street","New York"
"Roma Pizza","restaurant","","","https://www.romapizzaon8thave.com/","","852 8th Avenue","New York"
"Roman Nose","restaurant","","+1 201 3602176","https://www.romannosejc.com/","","125 Newark Avenue","Jersey City"
"Roman's","restaurant","","","https://www.romansnyc.com","","243 DeKalb Avenue",""
"Romanian Garden","restaurant","","+1-718-786-7894","https://www.romaniangarden.nyc","","43-06 43rd Avenue","Sunnyside"
"Romano Pizza","restaurant","","+12016248300","https://www.romanopizza.net/","","4206 Park Avenue","Weehawken"
"Ros Niyom Thai","restaurant","","+1-718-440-9752","https://www.rosniyomnyc.com","","10-91 Jackson Avenue","Long Island City"
"Rosa Mexicano","restaurant","","+1-212-977-7700","https://rosamexicano.com/location/lincoln-center/","","44 West 63rd Street","New York"
"Rosa Pizzeria","restaurant","","+1-347-502-7061","https://www.clover.com/online-ordering/rosa-pizza-bayside-bayside","","212-47 26th Avenue","Bayside"
"Rosa's Pizzeria","restaurant","","+15164667722","https://rosaspizzanyc.com","","43 Great Neck Road","Great Neck"
"Rosa's Steakhouse","restaurant","","+1-347-405-6745","https://www.rosassteakhouse.com","","567 Wilson Avenue","Brooklyn"
"Roscioli NYC","restaurant","","","https://rosciolinyc.com/","","43 MacDougal Street","New York"
"Rose Gold Cocktail Lounge","bar","","+1-718-821-2580","https://www.residentadvisor.net/profile/rosegoldbk","","96 Morgan Avenue","Brooklyn"
"Rose Marie","restaurant","","","https://www.rosemarienyc.com","","524 Lorimer Street",""
"Rosebank Pizza","restaurant","","+1-718-447-5300","https://rosebankpizzasi.com","","1372 Bay Street",""
"Rosella’s Pizza","restaurant","","+1 212 619 8260","https://www.rosellaspizzany.com/","","164 William Street","New York"
"Rosemary's","restaurant","","+1 212-870-6137","https://www.rosemarysnyc.com/location/rosemarys-midtown/","","825 3rd Avenue","New York"
"Rosemary's","restaurant","","+1 212 647 1818","https://www.rosemarysnyc.com/","","",""
"Rosie O'Grady's Saloon","pub","","","https://www.rosieogradys.com/","","800 7th Avenue","New York"
"Rosie Pizza Bar","bar","","+1-718-440-4369","https://www.rosiepizzabar.com","","",""
"Roti","restaurant","","+1 917-338-3884","https://roti.com/","","100 Maiden Lane","New York"
"Roti Roll (Bombay Frankie)","restaurant","","+12126661500","https://rotirollny.com/","","994 Amsterdam Avenue","New York"
"Round Pie","restaurant","","+1 718-318-0000","https://roundpie.com/store/hylan/","","1919 Hylan Boulevard","Staten Island"
"Royal Pizza","restaurant","","+1-718-497-7090","http://www.royalpizza5506.com/","","55-06 Myrtle Avenue",""
"Royal Queen","restaurant","","+1-718-321-8258","https://www.royalqueenrestaurantnyc.com/","","4021 Main Street","Flushing"
"Royal Rib House","restaurant","","+1-718-453-9284","https://www.royalribhousenyc.com/","","256 Malcolm X Boulevard","Brooklyn"
"Royal Seafood","restaurant","","+1-212-219-2338","http://royal-seafood.com","","103 Mott Street",""
"RT60 Rooftop Bar & Lounge","bar","","+1-212-970-1270","https://hotel.hardrock.com/new-york/rt60-rooftop-bar.aspx","","159 West 48th Street","New York"
